id_mutation,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
2022-1357727,300000.0,22.0,RUE MANIN,75019.0,44.0,2.0,2.387631,48.882963
2022-1357728,250000.0,55.0,RUE DE LANCRY,75010.0,25.0,1.0,2.362206,48.871912
2022-1357729,248000.0,136.0,RUE CHAMPIONNET,75018.0,33.0,1.0,2.337042,48.89574
2022-1357730,386050.0,152.0,RUE DAMREMONT,75018.0,46.0,2.0,2.338516,48.896232
2022-1357731,731610.0,5.0,RUE JACQUEMONT,75017.0,55.0,4.0,2.323352,48.888047
2022-1357732,1060000.0,174.0,BD PEREIRE,75017.0,90.0,4.0,2.291378,48.882156
2022-1357733,240000.0,59.0,BD DE COURCELLES,75008.0,42.0,2.0,2.302707,48.878781
2022-1357734,289500.0,7.0,RUE RAMEY,75018.0,28.0,2.0,2.346921,48.887261
2022-1357735,376000.0,18.0,RUE DE L ARGONNE,75019.0,57.0,4.0,2.383885,48.89334
2022-1357736,252450.0,8.0,RUE DE L ARGONNE,75019.0,31.0,1.0,2.384627,48.892983
2022-1357738,910000.0,10.0,RUE SAINTE-ANNE,75001.0,78.0,2.0,2.335548,48.865559
2022-1357739,277500.0,9.0,CITE DE PUSY,75017.0,26.0,2.0,2.310547,48.887426
2022-1357740,1000000.0,55.0,RUE DE TOCQUEVILLE,75017.0,75.0,3.0,2.309803,48.885169
2022-1357741,50000.0,4.0,RUE ORDENER,75018.0,7.0,1.0,2.35892,48.890538
2022-1357742,1034500.0,46.0,AV SIMON BOLIVAR,75019.0,8.0,1.0,2.379044,48.876544
2022-1357742,1034500.0,46.0,AV SIMON BOLIVAR,75019.0,16.0,1.0,2.379044,48.876544
2022-1357742,1034500.0,46.0,AV SIMON BOLIVAR,75019.0,8.0,1.0,2.379044,48.876544
2022-1357742,1034500.0,46.0,AV SIMON BOLIVAR,75019.0,74.0,4.0,2.379044,48.876544
2022-1357743,625000.0,13.0,QUAI DE LA GARONNE,75019.0,63.0,2.0,2.386865,48.890202
2022-1357745,252000.0,77.0,AV JEAN JAURES,75019.0,28.0,1.0,2.37808,48.885325
2022-1357746,345000.0,95.0,RUE ORDENER,75018.0,30.0,2.0,2.346989,48.891853
2022-1357748,765350.0,9.0,RUE PIERRE DAC,75018.0,61.0,3.0,2.33199,48.884675
2022-1357750,900000.0,7.0,RUE LEON COGNIET,75017.0,80.0,4.0,2.302728,48.880967
2022-1357751,515000.0,10.0,RUE DE MARSEILLE,75010.0,27.0,2.0,2.363709,48.871409
2022-1357751,515000.0,10.0,RUE DE MARSEILLE,75010.0,12.0,2.0,2.363709,48.871409
2022-1357754,275000.0,23.0,RUE DE ROCHECHOUART,75009.0,21.0,2.0,2.344512,48.8778
2022-1357755,276000.0,142.0,RUE DAMREMONT,75018.0,28.0,2.0,2.338284,48.89594
2022-1357756,278500.0,3.0,RUE JOUYE ROUVE,75020.0,23.0,1.0,2.382959,48.873145
2022-1357757,382000.0,13.0,RUE FESSART,75019.0,291.0,11.0,2.387379,48.876312
2022-1357758,870000.0,10.0,RUE SAINT-JEAN,75017.0,23.0,1.0,2.324994,48.888694
2022-1357759,1540000.0,10.0,RUE DE SAINT-SENOCH,75017.0,90.0,3.0,2.293703,48.881576
2022-1357760,325000.0,71.0,RUE PAJOL,75018.0,39.0,2.0,2.363001,48.891511
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,36.0,2.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,36.0,2.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,43.0,3.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,25.0,2.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,14.0,1.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,80.0,4.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,42.0,3.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,60.0,3.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,35.0,2.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,36.0,2.0,2.371224,48.871148
2022-1357762,6500000.0,7.0,RUE TESSON,75010.0,61.0,3.0,2.371224,48.871148
2022-1357764,336000.0,30.0,AV SIMON BOLIVAR,75019.0,35.0,3.0,2.383165,48.874937
2022-1357765,218000.0,79.0,RUE DES CASCADES,75020.0,21.0,2.0,2.390191,48.872064
2022-1357768,363760.0,15.0,RUE DU RHIN,75019.0,36.0,3.0,2.381874,48.884218
2022-1357770,680000.0,3.0,RUE GEORGES LARDENNOIS,75019.0,80.0,4.0,2.375447,48.878211
2022-1357771,745000.0,64.0,RUE JOSEPH DE MAISTRE,75018.0,59.0,3.0,2.331527,48.890229
2022-1357772,440000.0,52.0,RUE DE SAINTONGE,75003.0,43.0,2.0,2.364117,48.862946
2022-1357773,220000.0,9.0,RUE ERNESTINE,75018.0,12.0,1.0,2.35429,48.889227
2022-1357774,830700.0,87.0,AV SECRETAN,75019.0,80.0,3.0,2.378034,48.879468
2022-1357775,385000.0,20.0,PAS CHOISEUL,75002.0,35.0,2.0,2.335378,48.867539
2022-1357776,788450.0,28.0,BD ROCHECHOUART,75018.0,65.0,3.0,2.347762,48.883854
2022-1357777,310000.0,106.0,RUE DE MEAUX,75019.0,34.0,2.0,2.381145,48.885282
2022-1357779,1130000.0,106.0,AV DE VILLIERS,75017.0,95.0,4.0,2.299288,48.884978
2022-1357781,1830000.0,44.0,RUE SAINT ANTOINE,75004.0,139.0,6.0,2.364658,48.85427
2022-1357783,465850.0,70.0,RUE DU ROCHER,75008.0,30.0,1.0,2.319018,48.879188
2022-1357784,357800.0,78.0,RUE DE MENILMONTANT,75020.0,30.0,2.0,2.390791,48.868493
2022-1357785,1050000.0,108.0,RUE ORFILA,75020.0,132.0,3.0,2.40044,48.868022
2022-1357786,525000.0,11.0,RUE DU DOBROPOL,75017.0,46.0,2.0,2.285469,48.883266
2022-1357788,336000.0,60.0,RUE DE LA VILLETTE,75019.0,41.0,1.0,2.388306,48.877634
2022-1357790,1144000.0,69.0,PL DU DR F. LOBLIGEOIS,75017.0,26.0,1.0,2.317702,48.886376
2022-1357791,455000.0,6.0,RUE DES EPINETTES,75017.0,49.0,2.0,2.321931,48.894246
2022-1357792,525000.0,17.0,RUE LEBON,75017.0,53.0,3.0,2.291466,48.881221
2022-1357794,240000.0,6.0,CITE DU WAUX HALL,75010.0,15.0,1.0,2.362988,48.869178
2022-1357794,240000.0,6.0,CITE DU WAUX HALL,75010.0,10.0,1.0,2.362988,48.869178
2022-1357796,315800.0,3.0,RUE LUCIEN SAMPAIX,75010.0,28.0,2.0,2.359574,48.870941
2022-1357797,402370.0,18.0,RUE DE L ECHIQUIER,75010.0,34.0,3.0,2.351578,48.87146
2022-1357802,372500.0,6.0,RUE CHARLES-FRANCOIS DUPUIS,75003.0,25.0,1.0,2.363282,48.865119
2022-1357803,230000.0,7.0,RUE TARDIEU,75018.0,24.0,1.0,2.34184,48.88397
2022-1357804,824700.0,11.0,RUE DE PARADIS,75010.0,72.0,3.0,2.353904,48.8745
2022-1357805,635000.0,27.0,RUE JOUBERT,75009.0,50.0,1.0,2.330483,48.874388
2022-1357806,680000.0,10.0,RUE EURYALE DEHAYNIN,75019.0,60.0,4.0,2.378643,48.885682
2022-1357807,1470000.0,9.0,RUE CHRISTIANI,75018.0,152.0,5.0,2.347752,48.886097
2022-1357808,507000.0,32.0,RUE MEDERIC,75017.0,39.0,2.0,2.305174,48.881064
2022-1357809,1320000.0,13.0,RUE D ARCOLE,75004.0,100.0,5.0,2.349865,48.854102
2022-1357810,725000.0,66.0,RUE VAUVENARGUES,75018.0,87.0,4.0,2.330877,48.896309
2022-1357811,478840.0,7.0,RUE CURIAL,75019.0,70.0,3.0,2.370769,48.890985
2022-1357812,478131.0,79.0,RUE DES RIGOLES,75020.0,25.0,3.0,2.390441,48.87336
2022-1357813,719000.0,84.0,RUE DAMREMONT,75018.0,60.0,3.0,2.335703,48.89234
2022-1357814,320000.0,65.0,RUE DES GRAVILLIERS,75003.0,26.0,1.0,2.354418,48.864278
2022-1357815,230000.0,14.0,RUE DE THIONVILLE,75019.0,27.0,1.0,2.382923,48.888432
2022-1357816,180200.0,98.0,AV SIMON BOLIVAR,75019.0,18.0,1.0,2.374438,48.877994
2022-1357817,550000.0,35.0,RUE DE DOUAI,75009.0,37.0,2.0,2.332209,48.882606
2022-1357818,465500.0,29.0,RUE DE MAUBEUGE,75009.0,50.0,1.0,2.344261,48.878262
2022-1357819,204620.0,23.0,RUE LEVERT,75020.0,14.0,1.0,2.391205,48.874614
2022-1357820,2486750.0,16.0,AV DE VILLIERS,75017.0,18.0,1.0,2.314111,48.882037
2022-1357820,2486750.0,16.0,AV DE VILLIERS,75017.0,101.0,5.0,2.314111,48.882037
2022-1357820,2486750.0,16.0,AV DE VILLIERS,75017.0,14.0,1.0,2.314111,48.882037
2022-1357820,2486750.0,16.0,AV DE VILLIERS,75017.0,30.0,2.0,2.314111,48.882037
2022-1357821,700000.0,10.0,RUE PIERRE PICARD,75018.0,55.0,1.0,2.346068,48.884938
2022-1357822,728500.0,84.0,RUE DE CRIMEE,75019.0,79.0,3.0,2.386677,48.88256
2022-1357823,299000.0,32.0,RUE MESLAY,75003.0,24.0,1.0,2.359149,48.868113
2022-1357825,479700.0,165.0,QUAI DE VALMY,75010.0,39.0,2.0,2.366138,48.87899
2022-1357826,430000.0,170.0,AV JEAN JAURES,75019.0,43.0,3.0,2.388939,48.887366
2022-1357827,722500.0,8.0,BD DE LA MADELEINE,75009.0,56.0,3.0,2.326914,48.870127
2022-1357828,675000.0,60.0,RUE CONDORCET,75009.0,57.0,3.0,2.342099,48.88049
2022-1357829,500000.0,29.0,RUE DE BELLEVILLE,75019.0,66.0,3.0,2.379313,48.873229
2022-1357830,685005.0,22.0,RUE CADET,75009.0,52.0,3.0,2.343474,48.875292
2022-1357831,558100.0,13.0,RUE LAPEYRERE,75018.0,36.0,2.0,2.342891,48.892277
2022-1357831,558100.0,13.0,RUE LAPEYRERE,75018.0,39.0,1.0,2.342891,48.892277
2022-1357832,150000.0,40.0,RUE DE ROCHECHOUART,75009.0,9.0,1.0,2.346012,48.879124
2022-1357834,519200.0,28.0,RUE CUSTINE,75018.0,50.0,3.0,2.347126,48.888819
2022-1357835,250000.0,50.0,RUE GRENETA,75002.0,18.0,1.0,2.348206,48.865607
2022-1357836,72316.92,11.0,AV DE LAUMIERE,75019.0,63.0,3.0,2.380673,48.883189
2022-1357837,550000.0,83.0,RUE LA FAYETTE,75009.0,47.0,3.0,2.347506,48.877142
2022-1357838,285000.0,8.0,RUE DE PARME,75009.0,28.0,2.0,2.327792,48.881467
2022-1357839,508000.0,22.0,RUE ARCHEREAU,75019.0,70.0,3.0,2.373077,48.8902
2022-1357840,217000.0,73.0,RUE BOURSAULT,75017.0,10.0,1.0,2.31771,48.88603
2022-1357840,217000.0,73.0,RUE BOURSAULT,75017.0,12.0,1.0,2.31771,48.88603
2022-1357841,1995400.0,10.0,RUE DE LA NEVA,75008.0,40.0,2.0,2.301014,48.878069
2022-1357841,1995400.0,10.0,RUE DE LA NEVA,75008.0,150.0,5.0,2.301014,48.878069
2022-1357843,238000.0,4.0,RUE LEMON,75020.0,24.0,2.0,2.378371,48.871445
2022-1357844,170000.0,8.0,BD DE BONNE NOUVELLE,75010.0,16.0,1.0,2.352144,48.870216
2022-1357845,730000.0,135.0,RUE DE CLIGNANCOURT,75018.0,80.0,5.0,2.34864,48.894662
2022-1357846,290000.0,10.0,RUE ANDRE ANTOINE,75018.0,24.0,2.0,2.337933,48.88321
2022-1357847,401999.0,6.0,AV CLAUDE VELLEFAUX,75010.0,49.0,2.0,2.370144,48.872362
2022-1357848,280000.0,76.0,RUE BOTZARIS,75019.0,33.0,2.0,2.388634,48.879359
2022-1357851,654000.0,15.0,RUE CHAUDRON,75010.0,80.0,3.0,2.36556,48.882848
2022-1357852,400000.0,63.0,RUE BOURSAULT,75017.0,106.0,4.0,2.31811,48.885532
2022-1357853,398000.0,44.0,RUE DES SOLITAIRES,75019.0,47.0,3.0,2.391301,48.876616
2022-1357854,314000.0,46.0,RUE DE LA CHAPELLE,75018.0,32.0,2.0,2.360165,48.893618
2022-1357855,567450.0,99.0,RUE DU FBG SAINT DENIS,75010.0,46.0,3.0,2.355251,48.874675
2022-1357856,465000.0,112.0,RUE MONTMARTRE,75002.0,43.0,2.0,2.344076,48.867655
2022-1357857,200000.0,6.0,RUE SAINT BON,75004.0,32.0,1.0,2.350706,48.858293
2022-1357858,250000.0,20.0,PL DE LA CHAPELLE,75018.0,27.0,2.0,2.359696,48.885041
2022-1357859,632000.0,11.0,QUAI DE LA GIRONDE,75019.0,84.0,4.0,2.384624,48.893728
2022-1357860,668000.0,14.0,RUE BOTZARIS,75019.0,66.0,1.0,2.381488,48.876631
2022-1357861,394500.0,37.0,CRS DE VINCENNES,75020.0,35.0,2.0,2.402707,48.8485
2022-1357862,326000.0,15.0,RUE DE MARSEILLE,75010.0,32.0,2.0,2.363532,48.871896
2022-1357863,240000.0,7.0,RUE JOUFFROY D'ABBANS,75017.0,32.0,1.0,2.312946,48.886912
2022-1357864,820000.0,4.0,RUE JACQUES COEUR,75004.0,64.0,4.0,2.367356,48.852065
2022-1357865,190000.0,5.0,RUE DES ROSIERS,75004.0,18.0,1.0,2.360095,48.856681
2022-1357866,450000.0,5.0,AV DU PERE LACHAISE,75020.0,40.0,2.0,2.39734,48.863895
2022-1357867,760000.0,68.0,RUE DE L AQUEDUC,75010.0,76.0,4.0,2.366231,48.883212
2022-1357868,1976075.0,6.0,PAS GAMBETTA,75020.0,172.0,4.0,2.402242,48.872006
2022-1357869,1500.0,7.0,RUE GUERSANT,75017.0,38.0,3.0,2.290304,48.880028
2022-1357870,401820.0,20.0,RUE DULONG,75017.0,39.0,2.0,2.317836,48.884109
2022-1357871,475000.0,4.0,RUE DES CLOYS,75018.0,46.0,3.0,2.341323,48.892715
2022-1357872,2180000.0,13.0,PL DE LA REPUBLIQUE,75003.0,175.0,5.0,2.363419,48.866919
2022-1357873,750000.0,24.0,RUE VERNIER,75017.0,73.0,4.0,2.2911,48.884171
2022-1357874,317219.0,20.0,RUE DULONG,75017.0,44.0,2.0,2.317836,48.884109
2022-1357875,1200000.0,20.0,RUE DU LOUVRE,75001.0,110.0,4.0,2.341374,48.861483
2022-1357877,1976000.0,7.0,RUE THEODULE RIBOT,75017.0,177.0,5.0,2.300675,48.879254
2022-1357878,95000.0,95.0,BD BEAUMARCHAIS,75003.0,81.0,4.0,2.367,48.85975
2022-1357879,1165000.0,15.0,RUE BARON,75017.0,118.0,5.0,2.322882,48.895088
2022-1357880,2808050.0,12.0,BD PEREIRE,75017.0,197.0,7.0,2.308961,48.888311
2022-1357881,319900.0,47.0,RUE DU SIMPLON,75018.0,31.0,2.0,2.347775,48.89432
2022-1357882,700000.0,42.0,RUE DE SAINTONGE,75003.0,41.0,2.0,2.363912,48.862759
2022-1357884,222226.0,19.0,RUE DU FBG SAINT DENIS,75010.0,20.0,1.0,2.352392,48.870576
2022-1357885,727000.0,10.0,RUE DU FBG SAINT DENIS,75010.0,90.0,3.0,2.353229,48.870159
2022-1357886,121000.0,10.0,RUE DUPERRE,75009.0,12.0,1.0,2.336252,48.88227
2022-1357887,824500.0,56.0,RUE DU TEMPLE,75004.0,78.0,3.0,2.355343,48.860349
2022-1357888,667060.0,18.0,RUE SAINT-SAUVEUR,75002.0,60.0,2.0,2.348444,48.866292
2022-1357889,164000.0,27.0,RUE DU MAROC,75019.0,15.0,1.0,2.367611,48.886587
2022-1357890,460000.0,63.0,QUAI DE LA SEINE,75019.0,53.0,2.0,2.376362,48.887826
2022-1357892,1056402.0,68.0,AV DE SAINT OUEN,75018.0,88.0,3.0,2.327233,48.891457
2022-1357893,1465430.0,20.0,RUE CHAPTAL,75009.0,68.0,2.0,2.33305,48.881025
2022-1357894,1270000.0,30.0,RUE VIEILLE DU TEMPLE,75004.0,10.0,1.0,2.358,48.857342
2022-1357895,430000.0,75.0,RUE DES DAMES,75017.0,35.0,2.0,2.320118,48.883383
2022-1357897,890000.0,2.0,RUE CRILLON,75004.0,88.0,3.0,2.365509,48.848478
2022-1357899,1080000.0,5.0,RUE SAULNIER,75009.0,87.0,5.0,2.343917,48.8745
2022-1357900,709500.0,6.0,RUE DES RASSELINS,75020.0,50.0,2.0,2.40967,48.853744
2022-1357902,510000.0,51.0,RUE GRENETA,75002.0,43.0,2.0,2.348182,48.865271
2022-1357903,585000.0,18.0,RUE SAUSSURE,75017.0,45.0,3.0,2.316985,48.883833
2022-1357904,392500.0,25.0,RUE D HAUTPOUL,75019.0,39.0,2.0,2.387479,48.88215
2022-1357905,400000.0,3.0,CITE DE MAGENTA,75010.0,48.0,2.0,2.359464,48.871414
2022-1357906,185150.0,90.0,RUE DE CLERY,75002.0,16.0,1.0,2.351022,48.869274
2022-1357908,87400.0,30.0,RUE SAINT PAUL,75004.0,31.0,2.0,2.362389,48.853834
2022-1357909,414150.0,177.0,AV GAMBETTA,75020.0,39.0,2.0,2.403789,48.871347
2022-1357910,72000.0,63.0,RUE DES TROIS FRERES,75018.0,12.0,1.0,2.338118,48.885551
2022-1357911,353250.0,76.0,AV SIMON BOLIVAR,75019.0,36.0,3.0,2.375348,48.876586
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,27.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,6.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,9.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,34.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,33.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,25.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,46.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,58.0,3.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,25.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,33.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,30.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,36.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,17.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,21.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,34.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,23.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,36.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,30.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,36.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,8.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,7.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,12.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,19.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,15.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,21.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,8.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,17.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,8.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,9.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,13.0,1.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,30.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,36.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,34.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,51.0,3.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,25.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,33.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,30.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,36.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,34.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,46.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,25.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,33.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,30.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,34.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,46.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,25.0,2.0,2.334431,48.884737
2022-1357912,3445000.0,5.0,PAS LEPIC,75018.0,33.0,2.0,2.334431,48.884737
2022-1357913,1770000.0,65.0,RUE DE TURBIGO,75003.0,103.0,5.0,2.358073,48.866277
2022-1357914,830000.0,107.0,RUE DE LA REUNION,75020.0,34.0,1.0,2.399419,48.857125
2022-1357914,830000.0,107.0,RUE DE LA REUNION,75020.0,51.0,2.0,2.399419,48.857125
2022-1357915,700000.0,25.0,RUE DE CRIMEE,75019.0,85.0,3.0,2.390133,48.87869
2022-1357915,700000.0,25.0,RUE DE CRIMEE,75019.0,30.0,1.0,2.390133,48.87869
2022-1357916,197000.0,17.0,RUE POLONCEAU,75018.0,22.0,2.0,2.353304,48.885415
2022-1357918,957200.0,23.0,RUE TRUFFAUT,75017.0,91.0,4.0,2.321666,48.885073
2022-1357919,225000.0,186.0,RUE DE RIVOLI,75001.0,28.0,2.0,2.333395,48.86363
2022-1357920,520000.0,42.0,RUE DE LA JONQUIERE,75017.0,45.0,3.0,2.323852,48.894013
2022-1357921,515000.0,82.0,RUE DE ROCHECHOUART,75009.0,44.0,2.0,2.347001,48.882308
2022-1357922,6000000.0,7.0,RUE BAYARD,75008.0,86.0,4.0,2.307421,48.865528
2022-1357922,6000000.0,7.0,RUE BAYARD,75008.0,45.0,3.0,2.307421,48.865528
2022-1357923,507850.0,32.0,RUE DE LA CHAPELLE,75018.0,42.0,2.0,2.360289,48.892574
2022-1357923,507850.0,32.0,RUE DE LA CHAPELLE,75018.0,20.0,1.0,2.360289,48.892574
2022-1357924,434000.0,51.0,RUE CONDORCET,75009.0,32.0,2.0,2.342929,48.880035
2022-1357925,676000.0,7.0,RUE DAMREMONT,75018.0,59.0,3.0,2.332507,48.887825
2022-1357926,490000.0,33.0,RUE DES PRAIRIES,75020.0,74.0,3.0,2.402462,48.862288
2022-1357927,820000.0,21.0,RUE LA BRUYERE,75009.0,72.0,3.0,2.33506,48.879032
2022-1357928,256665.0,47.0,RUE DE L ARBRE SEC,75001.0,24.0,1.0,2.342216,48.861224
2022-1357929,635000.0,37.0,RUE RODIER,75009.0,52.0,3.0,2.343121,48.879683
2022-1357930,483000.0,3.0,RUE DE MOSCOU,75008.0,26.0,2.0,2.326267,48.879807
2022-1357931,360000.0,50.0,RUE MARCADET,75018.0,36.0,2.0,2.350663,48.890808
2022-1357933,800000.0,8.0,RUE MEISSONIER,75017.0,72.0,3.0,2.304782,48.883397
2022-1357935,215000.0,183.0,RUE DES PYRENEES,75020.0,27.0,2.0,2.400008,48.860926
2022-1357936,645000.0,173.0,RUE LA FAYETTE,75010.0,60.0,3.0,2.359312,48.880081
2022-1357938,821150.0,38.0,RUE DE LEVIS,75017.0,51.0,2.0,2.314806,48.883315
2022-1357939,50000.0,6.0,PAS FLOURENS,75017.0,18.0,1.0,2.327017,48.897148
2022-1357940,350000.0,27.0,BD PEREIRE,75017.0,52.0,2.0,2.310528,48.887721
2022-1357941,610000.0,27.0,RUE REBEVAL,75019.0,64.0,3.0,2.377983,48.875228
2022-1357942,420695.0,29.0,RUE DE PARADIS,75010.0,39.0,2.0,2.351635,48.875008
2022-1357943,273275.0,138.0,RUE DU FBG POISSONNIERE,75010.0,27.0,1.0,2.350149,48.880812
2022-1357944,302000.0,9.0,ALL DES EIDERS,75019.0,34.0,1.0,2.378821,48.89379
2022-1357945,187000.0,11.0,RUE DE NANTES,75019.0,18.0,1.0,2.382363,48.891397
2022-1357946,173000.0,27.0,RUE DE LA CHAPELLE,75018.0,25.0,1.0,2.359191,48.89217
2022-1357947,180000.0,20.0,RUE ALBERT THOMAS,75010.0,16.0,1.0,2.363916,48.869276
2022-1357948,2600000.0,32.0,RUE PIERRE SEMARD,75009.0,176.0,7.0,2.348573,48.878778
2022-1357949,60000.0,5.0,RUE DE PALESTRO,75002.0,8.0,1.0,2.35087,48.864703
2022-1357950,530000.0,71.0,RUE GANNERON,75018.0,48.0,2.0,2.328968,48.890061
2022-1357951,682000.0,33.0,RUE CAULAINCOURT,75018.0,64.0,3.0,2.33377,48.888461
2022-1357953,169000.0,12.0,VLA COMPOINT,75017.0,16.0,1.0,2.324164,48.891618
2022-1357956,10100000.0,9.0,RUE HENRI ROCHEFORT,75017.0,277.0,10.0,2.307081,48.882035
2022-1357957,588000.0,28.0,QUAI DE LA LOIRE,75019.0,66.0,3.0,2.37342,48.884102
2022-1357960,175000.0,25.0,RUE DU CHATEAU LANDON,75010.0,14.0,1.0,2.362618,48.881643
2022-1357961,715000.0,51.0,RUE ST LOUIS EN L ILE,75004.0,47.0,2.0,2.355343,48.851941
2022-1357962,90000.0,32.0,RUE RODIER,75009.0,9.0,1.0,2.343371,48.878803
2022-1357963,250000.0,87.0,RUE PELLEPORT,75020.0,24.0,1.0,2.400045,48.869331
2022-1357964,95000.0,93.0,RUE DE DUNKERQUE,75009.0,9.0,1.0,2.344931,48.88248
2022-1357965,781600.0,39.0,RUE DU POTEAU,75018.0,86.0,3.0,2.341141,48.894094
2022-1357966,355000.0,47.0,RUE RICHER,75009.0,30.0,2.0,2.343206,48.873792
2022-1357967,395000.0,48.0,RUE CUSTINE,75018.0,38.0,2.0,2.344836,48.889651
2022-1357968,589000.0,10.0,RUE PIERRE FONTAINE,75009.0,52.0,3.0,2.334933,48.881106
2022-1357969,437985.0,8.0,RUE DU BAIGNEUR,75018.0,33.0,2.0,2.344454,48.890335
2022-1357970,374000.0,9.0,RUE D AUBERVILLIERS,75018.0,40.0,2.0,2.364914,48.88527
2022-1357971,302500.0,119.0,RUE DE CRIMEE,75019.0,31.0,3.0,2.382252,48.885709
2022-1357972,1500000.0,4.0,RUE CHAPON,75003.0,70.0,2.0,2.357422,48.863258
