id_mutation,type_local,valeur_fonciere,adresse_numero,adresse_nom_voie,code_postal,surface_reelle_bati,nombre_pieces_principales,longitude,latitude
2022-1366519,Appartement,510000.0,90.0,RUE DE BAGNOLET,75020.0,70.0,3.0,2.401999,48.858766
2022-1366523,Appartement,845000.0,83.0,RUE SAINT MARTIN,75004.0,74.0,3.0,2.350479,48.859654
2022-1366526,Appartement,46000.0,37.0,BD DE MAGENTA,75010.0,5.0,1.0,2.359254,48.872236
2022-1366531,Appartement,270000.0,59.0,RUE DU DEPARTEMENT,75018.0,31.0,1.0,2.359978,48.886707
2022-1366535,Appartement,290500.0,8.0,RUE DE LA CR DES NOUES,75020.0,37.0,2.0,2.403229,48.864214
2022-1366536,Appartement,840000.0,125.0,RUE PELLEPORT,75020.0,89.0,3.0,2.397977,48.871964
2022-1366539,Appartement,365000.0,36.0,RUE DES MARTYRS,75009.0,27.0,2.0,2.340171,48.878852
2022-1366542,Appartement,479000.0,54.0,RUE DE CLIGNANCOURT,75018.0,52.0,2.0,2.348114,48.887975
2022-1366543,Appartement,250000.0,22.0,RUE DE BELLEVILLE,75020.0,30.0,2.0,2.379345,48.872397
2022-1366546,Appartement,962500.0,6.0,AV CLAUDE VELLEFAUX,75010.0,66.0,4.0,2.370144,48.872362
2022-1366547,Appartement,983700.0,19.0,PL DAUPHINE,75001.0,51.0,2.0,2.342029,48.856527
2022-1366550,Appartement,1445000.0,11.0,RUE BALZAC,75008.0,100.0,4.0,2.300461,48.873971
2022-1366554,Appartement,413000.0,36.0,RUE NOTRE-DAME DE NAZARETH,75003.0,35.0,2.0,2.359072,48.867567
2022-1366555,Appartement,380000.0,67.0,RUE ST LOUIS EN L ILE,75004.0,28.0,1.0,2.354504,48.852404
2022-1366556,Appartement,195920.0,45.0,PAS DU CAIRE,75002.0,19.0,1.0,2.350342,48.867835
2022-1366562,Appartement,395000.0,5.0,RUE SEVESTE,75018.0,42.0,2.0,2.344614,48.883596
2022-1366564,Appartement,313290.0,16.0,RUE STENDHAL,75020.0,33.0,2.0,2.40225,48.861612
2022-1366567,Appartement,570300.0,80.0,RUE LAMARCK,75018.0,47.0,2.0,2.33816,48.890214
2022-1366568,Appartement,290000.0,22.0,RUE DE BAGNOLET,75020.0,38.0,1.0,2.396653,48.856564
2022-1366574,Appartement,370000.0,24.0,RUE REAUMUR,75003.0,34.0,1.0,2.358344,48.86529
2022-1366578,Appartement,155000.0,3.0,VOIE R18,75018.0,12.0,1.0,2.343808,48.895252
2022-1366581,Appartement,770000.0,22.0,RUE EUGENE VARLIN,75010.0,69.0,4.0,2.363433,48.879181
2022-1366585,Appartement,480000.0,36.0,RUE DE ROCHECHOUART,75009.0,46.0,2.0,2.345734,48.878823
2022-1366586,Appartement,1190300.0,26.0,RUE DES LOMBARDS,75004.0,89.0,3.0,2.34926,48.859549
2022-1366596,Appartement,227500.0,13.0,RUE EUGENE VARLIN,75010.0,23.0,1.0,2.364113,48.878319
2022-1366601,Appartement,146300.0,3.0,RUE SAINTE MARTHE,75010.0,14.0,1.0,2.370772,48.873616
2022-1366602,Appartement,188000.0,164.0,RUE MONTMARTRE,75002.0,16.0,1.0,2.343022,48.870379
2022-1366614,Appartement,369880.0,63.0,BD MORTIER,75020.0,44.0,2.0,2.408529,48.868094
2022-1366616,Appartement,450000.0,32.0,BD DE MENILMONTANT,75020.0,50.0,3.0,2.388289,48.862814
2022-1366619,Appartement,1160800.0,16.0,RUE DE VINTIMILLE,75009.0,90.0,5.0,2.329386,48.882315
2022-1366620,Appartement,215000.0,6.0,RUE COUSTOU,75018.0,16.0,1.0,2.334282,48.884387
2022-1366622,Appartement,478000.0,7.0,IMP SAINT-OUEN,75017.0,43.0,2.0,2.327273,48.893717
2022-1366623,Appartement,251720.0,102.0,AV DES TERNES,75017.0,23.0,2.0,2.286324,48.880835
2022-1366627,Appartement,94500.0,4.0,IMP NABOULET,75017.0,11.0,1.0,2.321388,48.894356
2022-1366630,Appartement,255000.0,132.0,BD DE LA VILLETTE,75019.0,26.0,2.0,2.370675,48.878659
2022-1366632,Appartement,226000.0,21.0,RUE AU MAIRE,75003.0,25.0,1.0,2.356259,48.864487
2022-1366637,Appartement,433000.0,71.0,RUE SAINT BLAISE,75020.0,49.0,2.0,2.409263,48.857182
2022-1366655,Appartement,165000.0,46.0,RUE DU CHATEAU D EAU,75010.0,15.0,1.0,2.358888,48.871153
2022-1366662,Appartement,1317450.0,10.0,RUE HERMEL,75018.0,110.0,6.0,2.34428,48.890337
2022-1366666,Appartement,280000.0,4.0,RUE JOSEPH DIJON,75018.0,27.0,2.0,2.347283,48.893944
2022-1366668,Appartement,177500.0,78.0,RUE MARCADET,75018.0,18.0,1.0,2.347018,48.890644
2022-1366670,Appartement,657000.0,6.0,RUE HERMEL,75018.0,48.0,3.0,2.344318,48.889893
2022-1366672,Appartement,440000.0,38.0,RUE NOTRE-DAME DE NAZARETH,75003.0,43.0,1.0,2.358822,48.86763
2022-1366674,Appartement,195321.02,130.0,RUE VIEILLE DU TEMPLE,75003.0,15.0,1.0,2.364359,48.861647
2022-1366686,Appartement,310000.0,73.0,RUE DAMREMONT,75018.0,30.0,1.0,2.335689,48.89296
2022-1366689,Appartement,411500.0,10.0,RUE HENRI POINCARE,75020.0,40.0,2.0,2.402051,48.870005
2022-1366697,Appartement,390000.0,5.0,RUE HENRI MURGER,75019.0,40.0,1.0,2.374982,48.878945
2022-1366702,Appartement,180000.0,4.0,RUE DULONG,75017.0,18.0,1.0,2.318339,48.88349
2022-1366704,Appartement,270000.0,72.0,RUE MYRHA,75018.0,28.0,2.0,2.350543,48.886833
2022-1366706,Appartement,117000.0,63.0,RUE DE LA GOUTTE D OR,75018.0,12.0,1.0,2.35018,48.885013
2022-1366707,Appartement,1466019.0,142.0,RUE DU FBG ST MARTIN,75010.0,140.0,4.0,2.359732,48.874867
2022-1366708,Appartement,580000.0,32.0,RUE DE L OURCQ,75019.0,62.0,3.0,2.381852,48.891313
2022-1366713,Appartement,1767000.0,7.0,RUE CHATEAUBRIAND,75008.0,120.0,3.0,2.302063,48.873295
2022-1366714,Appartement,624000.0,88.0,RUE BLANCHE,75009.0,63.0,1.0,2.332183,48.882552
2022-1366715,Appartement,266900.0,34.0,RUE LETORT,75018.0,19.0,1.0,2.343597,48.89554
2022-1366718,Appartement,300000.0,10.0,PAS COTTIN,75018.0,25.0,2.0,2.345967,48.887859
2022-1366722,Appartement,235000.0,14.0,RUE THOLOZE,75018.0,19.0,1.0,2.335584,48.886255
2022-1366723,Appartement,200000.0,90.0,RUE DU ROCHER,75008.0,20.0,1.0,2.317402,48.88065
2022-1366728,Appartement,247000.0,45.0,RUE RICHER,75009.0,30.0,2.0,2.343379,48.873741
2022-1366732,Appartement,244800.0,92.0,RUE DE ROCHECHOUART,75009.0,19.0,1.0,2.347633,48.882927
2022-1366734,Appartement,265000.0,48.0,RUE GRENETA,75002.0,23.0,1.0,2.348362,48.865725
2022-1366735,Appartement,337624.0,9.0,RUE FRANCAISE,75002.0,45.0,2.0,2.347474,48.864458
2022-1366737,Appartement,3300000.0,40.0,QUAI D ORLEANS,75004.0,90.0,3.0,2.353576,48.852605
2022-1366739,Appartement,665000.0,4.0,RUE BEAUTREILLIS,75004.0,39.0,2.0,2.363099,48.852157
2022-1366740,Appartement,315000.0,14.0,RUE DE BEAUCE,75003.0,26.0,1.0,2.361344,48.862857
2022-1366745,Appartement,324000.0,17.0,RUE DES ROSIERS,75004.0,31.0,2.0,2.359225,48.857051
2022-1366748,Appartement,272250.0,51.0,RUE DES SAULES,75018.0,26.0,2.0,2.340259,48.890639
2022-1366757,Appartement,453870.0,109.0,RUE DE TOCQUEVILLE,75017.0,42.0,2.0,2.305614,48.888623
2022-1366759,Appartement,233000.0,12.0,RUE DE L ECHIQUIER,75010.0,22.0,1.0,2.352209,48.871401
2022-1366760,Appartement,445500.0,46.0,RUE DE RICHELIEU,75001.0,27.0,1.0,2.337221,48.866046
2022-1366768,Appartement,950000.0,19.0,AV HOCHE,75008.0,76.0,3.0,2.302924,48.876617
2022-1366773,Appartement,668828.5,186.0,BD MALESHERBES,75017.0,56.0,2.0,2.304768,48.888398
2022-1366775,Appartement,320000.0,13.0,RUE DE BRAQUE,75003.0,26.0,1.0,2.356098,48.861159
2022-1366781,Appartement,178800.0,100.0,RUE DE TURENNE,75003.0,18.0,1.0,2.364907,48.862469
2022-1366782,Appartement,150000.0,87.0,RUE D HAUTEVILLE,75010.0,16.0,2.0,2.351247,48.877292
2022-1366783,Appartement,227500.0,82.0,QUAI DE LA LOIRE,75019.0,24.0,1.0,2.379117,48.887083
2022-1366785,Appartement,990000.0,1.0,RUE GUSTAVE GOUBLIER,75010.0,90.0,4.0,2.355966,48.870695
2022-1366786,Appartement,520000.0,9.0,RUE MILTON,75009.0,41.0,2.0,2.340564,48.877924
2022-1366796,Appartement,96000.0,43.0,CRS DE VINCENNES,75020.0,12.0,1.0,2.403598,48.848359
2022-1366802,Appartement,1375000.0,43.0,RUE DE MAUBEUGE,75009.0,120.0,4.0,2.346462,48.879037
2022-1366805,Appartement,645000.0,11.0,RUE SAINT-SAUVEUR,75002.0,59.0,3.0,2.34959,48.865752
2022-1366806,Appartement,440000.0,72.0,RUE DU TEMPLE,75003.0,44.0,2.0,2.356539,48.861345
2022-1366812,Appartement,235000.0,2.0,RUE GUSTAVE ROUANET,75018.0,26.0,1.0,2.340625,48.896686
2022-1366815,Appartement,208575.0,19.0,RUE BIOT,75017.0,16.0,1.0,2.325636,48.884588
2022-1366825,Appartement,174170.0,12.0,RUE DE TREVISE,75009.0,15.0,1.0,2.345343,48.873352
2022-1366828,Appartement,1175350.0,118.0,BD DE CLICHY,75018.0,108.0,4.0,2.330331,48.884662
2022-1366831,Appartement,227000.0,19.0,RUE GERMAIN PILON,75018.0,20.0,1.0,2.336439,48.883943
2022-1366832,Appartement,740000.0,13.0,RUE DE L ARSENAL,75004.0,64.0,3.0,2.366315,48.851446
2022-1366833,Appartement,141000.0,83.0,BD DAVOUT,75020.0,14.0,1.0,2.410031,48.854423
2022-1366837,Appartement,382000.0,30.0,RUE DE SAMBRE ET MEUSE,75010.0,26.0,2.0,2.371697,48.87455
2022-1366841,Appartement,435000.0,12.0,RUE DE LA FERRONNERIE,75001.0,25.0,2.0,2.346758,48.860453
2022-1366843,Appartement,1929500.0,120.0,RUE LA BOETIE,75008.0,80.0,4.0,2.306834,48.871354
2022-1366845,Appartement,666100.0,24.0,RUE DES EPINETTES,75017.0,53.0,3.0,2.322696,48.89516
2022-1366846,Appartement,490000.0,9.0,RUE DE VINTIMILLE,75009.0,40.0,3.0,2.32895,48.882589
2022-1366855,Appartement,150000.0,43.0,RUE SAINTE-ANNE,75001.0,20.0,1.0,2.335481,48.866631
2022-1366856,Appartement,1542400.0,20.0,RUE DE MIROMESNIL,75008.0,125.0,4.0,2.316255,48.872678
2022-1366857,Appartement,320000.0,23.0,RUE DE POITOU,75003.0,27.0,2.0,2.362593,48.86145
2022-1366858,Appartement,126870.0,1.0,RUE GUSTAVE GOUBLIER,75010.0,9.0,1.0,2.355966,48.870695
2022-1366863,Appartement,700500.0,73.0,RUE SAINT-DENIS,75001.0,70.0,2.0,2.348719,48.861675
2022-1366872,Appartement,123000.0,7.0,RUE DU CAPITAINE FERBER,75020.0,15.0,1.0,2.405101,48.86549
2022-1366880,Appartement,290000.0,48.0,RUE CHAPON,75003.0,21.0,2.0,2.354228,48.864165
2022-1366892,Appartement,519000.0,30.0,RUE DU FBG ST MARTIN,75010.0,64.0,3.0,2.356522,48.86995
2022-1366898,Appartement,620450.0,78.0,RUE DU TEMPLE,75003.0,42.0,2.0,2.356989,48.861622
2022-1366904,Appartement,365000.0,101.0,RUE DU FBG DU TEMPLE,75010.0,34.0,2.0,2.373577,48.870982
2022-1366905,Appartement,160000.0,27.0,RUE DU MAROC,75019.0,15.0,1.0,2.367611,48.886587
2022-1366913,Appartement,85000.0,117.0,AV DE VILLIERS,75017.0,12.0,1.0,2.295197,48.884974
2022-1366917,Appartement,239000.0,15.0,RUE DU FBG DU TEMPLE,75010.0,20.0,1.0,2.365739,48.868434
2022-1366920,Appartement,255000.0,13.0,RUE BOINOD,75018.0,30.0,2.0,2.350066,48.892941
2022-1366922,Appartement,750000.0,58.0,RUE LA BOETIE,75008.0,62.0,3.0,2.312438,48.873682
2022-1366924,Appartement,155400.0,5.0,RUE DU RUISSEAU,75018.0,20.0,1.0,2.339615,48.891737
2022-1366926,Appartement,1080000.0,6.0,RUE DE JARENTE,75004.0,83.0,4.0,2.363185,48.856031
2022-1366929,Appartement,108000.0,6.0,RUE EUGENE SUE,75018.0,12.0,1.0,2.346355,48.890778
2022-1366934,Appartement,670000.0,50.0,RUE NOLLET,75017.0,73.0,3.0,2.3222,48.886634
2022-1366935,Appartement,220000.0,8.0,BD DE BONNE NOUVELLE,75010.0,17.0,1.0,2.352144,48.870216
2022-1366943,Appartement,410000.0,53.0,RUE DAMREMONT,75018.0,49.0,3.0,2.334179,48.890859
2022-1366946,Appartement,163500.0,25.0,RUE CLAVEL,75019.0,14.0,1.0,2.383261,48.875355
2022-1366948,Appartement,775000.0,2.0,RUE BIOT,75017.0,63.0,2.0,2.32682,48.883883
2022-1366951,Appartement,180000.0,15.0,RUE ANDRE BARSACQ,75018.0,14.0,1.0,2.34128,48.885
2022-1366961,Appartement,665000.0,12.0,RUE DU CHATEAU LANDON,75010.0,71.0,3.0,2.362654,48.880261
2022-1366969,Appartement,165000.0,152.0,RUE SAINT-DENIS,75002.0,13.0,1.0,2.35081,48.865632
2022-1366974,Appartement,237292.0,50.0,RUE DOUDEAUVILLE,75018.0,26.0,1.0,2.353936,48.888733
2022-1366979,Appartement,238000.0,32.0,RUE DES VINAIGRIERS,75010.0,14.0,1.0,2.362425,48.873374
2022-1366982,Appartement,360000.0,31.0,RUE VIEILLE DU TEMPLE,75004.0,23.0,1.0,2.357375,48.857529
2022-1366983,Appartement,488712.0,47.0,RUE ETIENNE MAREY,75020.0,50.0,3.0,2.405366,48.868442
2022-1366985,Appartement,163000.0,98.0,AV SIMON BOLIVAR,75019.0,21.0,1.0,2.374438,48.877994
2022-1366986,Appartement,750000.0,56.0,RUE DES PETITES ECURIES,75010.0,65.0,1.0,2.348602,48.874217
2022-1366990,Appartement,430000.0,114.0,RUE NOLLET,75017.0,40.0,1.0,2.317831,48.889317
2022-1366991,Appartement,1292200.0,1.0,RUE HASSARD,75019.0,135.0,4.0,2.383698,48.878525
2022-1366994,Appartement,385000.0,3.0,RUE DES VERTUS,75003.0,30.0,1.0,2.357587,48.864021
2022-1367000,Appartement,69000.0,16.0,RUE LE REGRATTIER,75004.0,9.0,1.0,2.354848,48.852203
2022-1367004,Appartement,273000.0,75.0,BD DE LA VILLETTE,75010.0,27.0,2.0,2.371002,48.876727
2022-1367010,Appartement,135000.0,26.0,RUE DES RENAUDES,75017.0,15.0,1.0,2.298874,48.880278
2022-1367019,Appartement,152000.0,15.0,RUE D ENGHIEN,75010.0,19.0,2.0,2.351833,48.871633
2022-1367022,Appartement,262000.0,39.0,RUE STEPHENSON,75018.0,28.0,2.0,2.35593,48.887848
2022-1367025,Appartement,383000.0,16.0,RUE DE BELZUNCE,75010.0,33.0,1.0,2.3516,48.879611
2022-1367026,Appartement,204000.0,30.0,RUE DU POTEAU,75018.0,23.0,1.0,2.342575,48.894051
2022-1367032,Appartement,330000.0,156.0,BD MACDONALD,75019.0,40.0,2.0,2.377651,48.89918
2022-1367034,Appartement,60000.0,39.0,RUE BEAUREGARD,75002.0,6.0,1.0,2.35126,48.869692
2022-1367035,Appartement,550000.0,22.0,RUE DE LA TOUR D AUVERGNE,75009.0,54.0,3.0,2.343825,48.879405
2022-1367036,Appartement,200000.0,37.0,RUE DE PARADIS,75010.0,19.0,1.0,2.350357,48.875156
2022-1367037,Appartement,670000.0,66.0,RUE DE LA PY,75020.0,59.0,3.0,2.404004,48.866157
2022-1367041,Appartement,115000.0,28.0,RUE PIAT,75020.0,15.0,1.0,2.385298,48.872041
2022-1367050,Appartement,42000.0,5.0,RUE ROBERT BLACHE,75010.0,6.0,1.0,2.36408,48.877359
2022-1367052,Appartement,618740.0,1.0,RUE PERREE,75003.0,50.0,2.0,2.362554,48.86377
2022-1367061,Appartement,305000.0,22.0,RUE LOUIS BLANC,75010.0,33.0,2.0,2.366582,48.880609
2022-1367065,Appartement,187000.0,3.0,RUE DEVERIA,75020.0,20.0,1.0,2.398442,48.872128
2022-1367069,Appartement,295000.0,10.0,IMP DU CURE,75018.0,30.0,2.0,2.358206,48.891123
2022-1367070,Appartement,349900.0,7.0,RUE DE CHAUMONT,75019.0,35.0,2.0,2.372289,48.881175
2022-1367075,Appartement,274000.0,9.0,RUE DE ROCHECHOUART,75009.0,28.0,1.0,2.344208,48.877128
2022-1367083,Appartement,432000.0,14.0,RUE BERTIN POIREE,75001.0,25.0,2.0,2.345044,48.858783
2022-1367086,Appartement,270000.0,68.0,RUE NOTRE-DAME DE NAZARETH,75003.0,22.0,1.0,2.356388,48.867992
2022-1367088,Appartement,367456.0,1.0,RUE JACQUES LOUVEL TESSIER,75010.0,30.0,2.0,2.368594,48.870963
2022-1367089,Appartement,123000.0,3.0,RUE GUERSANT,75017.0,14.0,1.0,2.290529,48.879834
2022-1367101,Appartement,270500.0,1.0,RUE ROSSINI,75009.0,26.0,2.0,2.341051,48.873027
2022-1367102,Appartement,298000.0,6.0,PAS LEMOINE,75002.0,30.0,1.0,2.35296,48.868604
2022-1367108,Appartement,120000.0,9.0,AV TAILLADE,75020.0,12.0,1.0,2.394148,48.874204
2022-1367118,Appartement,103000.0,40.0,RUE DES SOLITAIRES,75019.0,10.0,1.0,2.390965,48.876624
2022-1367120,Appartement,170000.0,32.0,RUE DES ENVIERGES,75020.0,16.0,1.0,2.387518,48.872036
2022-1367123,Appartement,706770.0,40.0,RUE DE LA TOUR D AUVERGNE,75009.0,70.0,2.0,2.341853,48.8797
2022-1367125,Appartement,455000.0,40.0,RUE D ORSEL,75018.0,43.0,2.0,2.342762,48.883829
2022-1367130,Appartement,274220.0,16.0,RUE DE L ETOILE,75017.0,35.0,2.0,2.295554,48.877445
2022-1367133,Appartement,190000.0,6.0,RUE DEBELLEYME,75003.0,15.0,1.0,2.364169,48.860564
2022-1367134,Appartement,170000.0,70.0,RUE DULONG,75017.0,20.0,1.0,2.315325,48.886385
2022-1367144,Appartement,255626.0,31.0,RUE FESSART,75019.0,26.0,2.0,2.385713,48.876629
2022-1367145,Appartement,259000.0,70.0,BD DE STRASBOURG,75010.0,24.0,2.0,2.358113,48.875175
2022-1367150,Appartement,349000.0,34.0,AV DE LAUMIERE,75019.0,27.0,2.0,2.379796,48.885075
2022-1367156,Appartement,392790.0,20.0,PAS CARDINET,75017.0,31.0,2.0,2.311781,48.886259
2022-1367158,Appartement,190000.0,15.0,RUE VERON,75018.0,14.0,1.0,2.335895,48.884434
2022-1367161,Appartement,390000.0,80.0,BD DE BELLEVILLE,75020.0,43.0,1.0,2.38001,48.870056
2022-1367165,Appartement,250000.0,10.0,RUE DE PENTHIEVRE,75008.0,25.0,2.0,2.316529,48.873233
2022-1367167,Appartement,168200.0,8.0,RUE JEAN POULMARCH,75010.0,15.0,1.0,2.363878,48.872376
2022-1367169,Appartement,322900.0,28.0,RUE DURANTIN,75018.0,28.0,2.0,2.336179,48.886542
2022-1367170,Appartement,665000.0,3.0,RUE CADET,75009.0,55.0,2.0,2.342337,48.874433
2022-1367174,Appartement,253700.0,84.0,RUE DE MENILMONTANT,75020.0,25.0,1.0,2.391327,48.868658
2022-1367178,Appartement,257000.0,18.0,RUE HENRI POINCARE,75020.0,22.0,2.0,2.401704,48.870342
2022-1367179,Appartement,118000.0,35.0,RUE DE TORCY,75018.0,15.0,1.0,2.360708,48.890755
2022-1367183,Appartement,345000.0,33.0,RUE CAULAINCOURT,75018.0,25.0,1.0,2.33377,48.888461
2022-1367187,Appartement,204200.0,4.0,RUE DE PALESTINE,75019.0,26.0,1.0,2.389825,48.875715
2022-1367188,Appartement,460000.0,48.0,RUE MESLAY,75003.0,28.0,2.0,2.35719,48.868443
2022-1367191,Appartement,362770.0,12.0,RUE LAFERRIERE,75009.0,29.0,2.0,2.338485,48.878772
2022-1367201,Appartement,548500.0,76.0,AV DES TERNES,75017.0,50.0,2.0,2.289808,48.88002
2022-1367204,Appartement,360500.0,45.0,RUE DE SAINTONGE,75003.0,30.0,2.0,2.363715,48.863144
2022-1367205,Appartement,95000.0,13.0,RUE DE L ARC DE TRIOMPHE,75017.0,5.0,1.0,2.293277,48.876854
2022-1367209,Appartement,2002600.0,12.0,RUE D ENGHIEN,75010.0,130.0,5.0,2.352081,48.872201
2022-1367212,Appartement,275000.0,35.0,RUE DE LA CHINE,75020.0,26.0,1.0,2.397508,48.868352
2022-1367216,Appartement,992505.0,30.0,RUE NOTRE-DAME DE NAZARETH,75003.0,90.0,3.0,2.359542,48.867492
2022-1367217,Appartement,1309500.0,23.0,RUE BROCHANT,75017.0,91.0,4.0,2.317831,48.889317
2022-1367218,Appartement,123400.0,9.0,RUE JEAN BEAUSIRE,75004.0,11.0,1.0,2.367977,48.854191
2022-1367222,Appartement,270000.0,27.0,RUE DE TURENNE,75004.0,18.0,1.0,2.364096,48.85643
2022-1367231,Appartement,307000.0,6.0,RUE SAUSSURE,75017.0,30.0,2.0,2.317523,48.883216
2022-1367233,Appartement,286000.0,15.0,RUE DE STEINKERQUE,75018.0,26.0,2.0,2.343207,48.884248
2022-1367238,Appartement,249000.0,14.0,RUE DE THIONVILLE,75019.0,29.0,1.0,2.382923,48.888432
2022-1367241,Appartement,221663.0,12.0,BD DE CHARONNE,75020.0,16.0,1.0,2.399753,48.848974
2022-1367242,Appartement,625280.0,17.0,RUE DU FBOURG MONTMARTRE,75009.0,64.0,3.0,2.342459,48.872759
2022-1367243,Appartement,134000.0,32.0,RUE BOYER,75020.0,15.0,1.0,2.392402,48.868716
2022-1367247,Appartement,235000.0,33.0,RUE CHARLOT,75003.0,20.0,1.0,2.361699,48.862637
2022-1367253,Appartement,247700.0,3.0,RUE JOUBERT,75009.0,23.0,1.0,2.33227,48.874485
2022-1367257,Appartement,655470.0,32.0,RUE DROUOT,75009.0,45.0,1.0,2.341064,48.874649
2022-1367263,Appartement,273000.0,23.0,RUE DES VINAIGRIERS,75010.0,20.0,2.0,2.363116,48.873001
2022-1367264,Appartement,220000.0,18.0,RUE LEOPOLD BELLAN,75002.0,16.0,1.0,2.345827,48.866677
2022-1367274,Appartement,386000.0,15.0,RUE JOSEPH DE MAISTRE,75018.0,42.0,2.0,2.333216,48.886108
2022-1367275,Appartement,180000.0,90.0,BD DE MAGENTA,75010.0,15.0,1.0,2.355822,48.877015
2022-1367276,Appartement,300000.0,56.0,RUE DES ALOUETTES,75019.0,25.0,2.0,2.386152,48.879218
2022-1367277,Appartement,371950.0,50.0,RUE CUSTINE,75018.0,35.0,2.0,2.344605,48.889507
2022-1367284,Appartement,190000.0,62.0,RUE NOTRE-DAME DE NAZARETH,75003.0,14.0,1.0,2.356977,48.867907
2022-1367285,Appartement,699000.0,10.0,RUE CAVALLOTTI,75018.0,55.0,3.0,2.328451,48.88635
2022-1367293,Appartement,145000.0,18.0,RUE PIERRE DEMOURS,75017.0,15.0,1.0,2.293379,48.880462
2022-1367299,Appartement,233000.0,30.0,RUE DE MOSCOU,75008.0,20.0,1.0,2.323913,48.881252
2022-1367300,Appartement,530000.0,25.0,RUE CLAIRAUT,75017.0,40.0,2.0,2.319859,48.888175
2022-1367302,Appartement,310000.0,21.0,RUE D HAUTEVILLE,75010.0,39.0,2.0,2.349708,48.872841
2022-1367303,Appartement,324000.0,49.0,RUE BELGRAND,75020.0,37.0,2.0,2.408254,48.864673
2022-1367304,Appartement,545000.0,13.0,RUE RUHMKORFF,75017.0,50.0,3.0,2.286747,48.88158
2022-1367305,Appartement,635000.0,80.0,RUE DE MIROMESNIL,75008.0,65.0,2.0,2.315891,48.877444
2022-1367306,Appartement,200000.0,12.0,RUE POISSONNIERE,75002.0,24.0,2.0,2.347989,48.869018
2022-1367309,Appartement,422300.0,155.0,RUE DU FAUBOURG SAINT HONORE,75008.0,33.0,1.0,2.306669,48.874195
2022-1367312,Appartement,87500.0,1.0,RUE CASTEX,75004.0,10.0,1.0,2.3656,48.852542
2022-1367314,Appartement,548000.0,39.0,RUE LAMARCK,75018.0,42.0,2.0,2.341334,48.889247
2022-1367317,Appartement,180000.0,193.0,RUE LEGENDRE,75017.0,22.0,2.0,2.326804,48.892729
2022-1367318,Appartement,2500000.0,18.0,PL DES VOSGES,75004.0,112.0,4.0,2.366981,48.855593
2022-1367321,Maison,1033840.0,24.0,VLA SADI CARNOT,75019.0,61.0,2.0,2.394948,48.879738
2022-1367327,Appartement,370609.0,17.0,RUE CAPRON,75018.0,31.0,2.0,2.327964,48.885527
2022-1367331,Appartement,490000.0,53.0,RUE DE LANCRY,75010.0,52.0,2.0,2.361922,48.871806
2022-1367332,Appartement,310000.0,19.0,RUE DAUTANCOURT,75017.0,38.0,2.0,2.324318,48.889825
2022-1367334,Appartement,180333.0,15.0,RUE MOLIERE,75001.0,14.0,1.0,2.335753,48.865314
2022-1367336,Appartement,307000.0,39.0,RUE DE CONSTANTINOPLE,75008.0,30.0,2.0,2.31741,48.880738
2022-1367340,Appartement,300000.0,26.0,RUE DU FBG ST MARTIN,75010.0,40.0,2.0,2.356337,48.869923
2022-1367343,Appartement,350000.0,10.0,RUE FROCHOT,75009.0,25.0,2.0,2.337678,48.881556
2022-1367351,Appartement,192500.0,30.0,RUE DE LORRAINE,75019.0,20.0,1.0,2.382318,48.886537
2022-1367364,Appartement,525000.0,338.0,RUE DES PYRENEES,75020.0,50.0,3.0,2.389216,48.873923
2022-1367366,Appartement,965350.0,8.0,BD DE STRASBOURG,75010.0,90.0,3.0,2.355511,48.869981
2022-1367367,Appartement,149500.0,12.0,PAS CARDINET,75017.0,12.0,1.0,2.311224,48.88589
2022-1367368,Appartement,900000.0,50.0,RUE CONDORCET,75009.0,89.0,4.0,2.34334,48.880494
2022-1367377,Appartement,480500.0,57.0,RUE RAMEY,75018.0,43.0,3.0,2.345193,48.890331
2022-1367378,Appartement,300500.0,8.0,RUE DE LA CR DES NOUES,75020.0,37.0,2.0,2.403229,48.864214
2022-1367380,Appartement,263000.0,98.0,AV SIMON BOLIVAR,75019.0,23.0,1.0,2.374438,48.877994
2022-1367383,Appartement,275000.0,15.0,PAS BRIARE,75009.0,39.0,2.0,2.343123,48.877069
2022-1367388,Appartement,426820.0,86.0,RUE MONTORGUEIL,75002.0,35.0,1.0,2.347267,48.865805
2022-1367398,Appartement,300000.0,10.0,RUE RICHER,75009.0,34.0,2.0,2.346934,48.874409
2022-1367403,Appartement,335900.0,8.0,RUE DE LA CR DES NOUES,75020.0,37.0,2.0,2.403229,48.864214
2022-1367404,Appartement,380000.0,192.0,RUE MARCADET,75018.0,37.0,1.0,2.336052,48.891709
2022-1367406,Appartement,565000.0,1.0,RUE BACHELET,75018.0,54.0,4.0,2.345118,48.887914
2022-1367407,Appartement,235930.0,175.0,AV DE CLICHY,75017.0,22.0,1.0,2.316207,48.892595
2022-1367408,Appartement,173100.0,29.0,RUE LANTIEZ,75017.0,20.0,1.0,2.323742,48.895285
2022-1367414,Appartement,480000.0,25.0,RUE DES ECOUFFES,75004.0,20.0,1.0,2.35855,48.857356
2022-1367419,Appartement,275000.0,60.0,BD DE MAGENTA,75010.0,26.0,2.0,2.358825,48.873698
2022-1367421,Appartement,355000.0,132.0,RUE DAMREMONT,75018.0,34.0,2.0,2.337882,48.89552
